,"68564-34529","68564","WELCH, DANIEL L.","DANIEL","L.","WELCH","DLW56","KP","CALS AEM Uncategorized","01A7","34529","68564","A001","BUILDING A BETTER BOTTOM LINE FOR NYS BERRY GROWERS","01E9","CALS HORT-IT Uncategorized","NEW YORK FARM VIABILITY INSTITUTE","12954","2013","2015","84285","CONTRACT","12954","NEW YORK FARM VIABILITY INSTITUTE","NY FARM VIABILITY INST","","","CALS Horticulture","ASAP"
,"60022-1065","60022","SIGGIA, ERIC D","ERIC","D","SIGGIA","EDS5","PI","Physics","2186","1065","60022","A001","GENETICS, GEOMETRY AND EVOLUTION","3476","Lab. of Atomic & Solid State Physics","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2010","2016","729942","GRANT","","","NSF","NSF MPS","","Lab. of Atomic & Solid State Physics","ASAP"
,"70596-9024","70596","PECK, MASON","MASON","","PECK","MP336","PI","Mechanical & Aerospace Engineering","2355","9024","70596","A001","ROBOTIC ASSEMBLY OF DIGITAL STRUCTURES USING DEPLOYABLE ELEMENTS","2355","Mechanical & Aerospace Engineering","NASA SHARED SERVICES CENTER","16293","2013","2017","210000","GRANT","","","NASA","NSSC","","Mechanical & Aerospace Engineering","ASAP"
,"66040-933","66040","LIPSON, HOD","HOD","","LIPSON","HL274","PI","Mechanical & Aerospace Engineering","2355","933","66040","A001","INVERSE METHODS FOR GILLESPIE MODELS OF STOCHASTIC SYSTEMS FROM SPARSE OBSERVATIONS","2355","Mechanical & Aerospace Engineering","ARMY ENGINEER RESEARCH AND DEVELOPMENT CENTER","29335","2012","2015","300000","GRANT","","","DOD","ARMY","ARMY ERDC","Mechanical & Aerospace Engineering","ASAP"
,"72194-34850","72194","EICHHORN, RALF G","RALF","G","EICHHORN","RGE39","KP","Laboratory Elementary-Particle Physics","3482","34850","72194","A001","CORNELL PROGRAM FOR STUDENT-CENTERED ACCELERATOR SCIENCE","3482","Laboratory Elementary-Particle Physics","NATL SCIENCE FOUNDATION","2244","2014","2017","10597786","GRANT","","","NSF","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"67250-13927","67250","LAMB, ELIZABETH M","ELIZABETH","M","LAMB","EML38","PI","CALS IPM Uncategorized","01L4","13927","67250","A001","HANDHELD MOBILE APPLICATION TECHNOLOGY FOR PEST IDENTIFICATION AND SCOUTING IN CHRISTMAS TREE AND CONIFER NURSERY PRODUCTION","01L4","CALS IPM Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","49941","GRANT","","","USDA","USDA-NIFA","","CALS Integrated Pest Management","ASAP"
,"60444-2837","60444","TONG, LANG","LANG","","TONG","LT35","PI","Electrical & Computer Engineering","2370","2837","60444","A001","PSERC COLLABORATIVE PROPOSAL FOR A PHASE III INDUSTRY UNIVERSITY COOPERATIVE RESEARCH CENTER","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2010","2016","319000","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
,"70809-15148","70809","SACKS, GAVIN","GAVIN","","SACKS","GLS9","PI","CALS FS-GN Uncategorized","06A5","15148","70809","A001","FUNGICIDAL SPRAY RESIDUES ON GRAPES AND THE SPONTANEOUS EMERGENCE OF OFF-AROMAS IN WINES DURING STORAGE: CHARACTERIZATION OF CHEMICAL INTERMEDIATES","06A5","CALS FS-GN Uncategorized","NY WINE/GRAPE FDN","2276","2013","2014","30000","CONTRACT","","","NY WINE/GRAPE","","","CALS Food Science","ASAP"
Chemical and Biomolecular Engineering,"73274-3591","73274","STROOCK, ABRAHAM D","ABRAHAM","D","STROOCK","ADS10","PI","Chemical & Biomolecular Engineering","2360","3591","73274","A001","A MICROFLUIDIC WATER POTENTIAL MICRO-SENSOR FOR MONITORING WATER STRESS IN CROPS AND SOILS","2360","Chemical & Biomolecular Engineering","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2015","2016","496178","GRANT","","","USDA","USDA-NIFA","","Chemical & Biomolecular Engineering","ASAP"
,"77374-34969","77374","DUNHAM, BRUCE M","BRUCE","M","DUNHAM","BMD29","PI","Laboratory Elementary-Particle Physics","3482","34969","77374","A001","RHIC ELECTRON COOLING BEAM SIMULATIONS","3455","Cornell Lab Accelerator Sciences & Ed","BROOKHAVEN NATIONAL LAB","937","2015","2015","28556","CONTRACT","483","DEPARTMENT OF ENERGY","BROOKHAVEN","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"75271-42789","75271","MAYES, CHRISTOPHER EARL","CHRISTOPHER","EARL","MAYES","CEM52","KP","Cornell Lab Accelerator Sciences & Ed","3455","42789","75271","A001","LCLS II HALO COLLIMATION SYSTEM","3455","Cornell Lab Accelerator Sciences & Ed","SLAC NATIONAL ACCELERATOR LABORATORY","40381","2014","2015","44885","CONTRACT","483","DEPARTMENT OF ENERGY","DOE","SLAC","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"71913-25667","71913","YU, HAIYUAN","HAIYUAN","","YU","HY299","PI","Weill Institute","3456","25667","71913","A001","COMPUTATIONAL METHODS FOR UNRAVELING COMBINATORIAL GENE REGULATION","3456","Weill Institute","UNIVERSITY OF IOWA","2899","2014","2018","52657","GRANT","1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","U OF IOWA","","","Weill Institute","ASAP"
,"70736-1866","70736","GOMES, CARLA P","CARLA","P","GOMES","CPG5","PI","Computer Science","2366","1866","70736","A001","INSPIRE TRACK 1: UDISCOVERIT: INTEGRATION OF COMPUTATIONAL REASONING, LEARNING, AND CROWD-SOURCING FOR ACCELERATING MATERIALS DISCOVERY","3612","CS Faculty Activities","NATL SCIENCE FOUNDATION","2244","2013","2016","699986","GRANT","","","NSF","","","Computer Science","ASAP"
,"72486-2133","72486","SNOVER-CLIFT, KAREN L","KAREN","L","SNOVER-CLIFT","KLS13","PI","CALS PP-IT Uncategorized","01G2","2133","72486","A001","NPDN AND STATE DIAGNOSTICIAN READINESS THROUGH TRAINING AT THE CPHST-BELTSVILLE LABORATORY, AAVLD FACILITY & OTHER SITES","01G2","CALS PP-IT Uncategorized","ANIMAL/PLANT HLTH INSPEC SERV USDA","2991","2014","2015","129362","COOP","","","USDA","USDA APHIS","","CALS Plant Pathology","ASAP"
,"73563-9266","73563","WAGNER, BETTINA","BETTINA","","WAGNER","BW73","PI","Population Medicine & Diagnostic Science","0447","9266","73563","A002","CORNELL UNIVERSITY VETERINARY INVESTIGATOR PROGRAM","043L","Office of the Dean","NATL INST OF HEALTH DHHS","476","2015","2020","297428","GRANT","","","DHHS","NIH","","Office of the Dean","ASAP"
,"71063-10304","71063","DICKIN, KATHERINE L","KATHERINE","L","DICKIN","KLD12","PI","Nutritional Sciences","0399","10304","71063","A001","INTEGRATING STRATEGIES FOR THE PREVENTION OF PREECLAMPSIA AND ANEMIA INTO COMMUNITY-BASED PROGRAMS IN KENYA AND ETHIOPIA: PROJECT IMPLEMENTATION PLAN FOR PHASE 1B AND 2","0399","Nutritional Sciences","MICRONUTRIENT INITIATIVE","3274","2013","2015","561629","GRANT","","","MICRONUTRIENT","","","Nutritional Sciences","APA"
,"68020-30672","68020","RUDD, BRIAN D","BRIAN","D","RUDD","BDR54","PI","Microbiology and Immunology","0433","30672","68020","A001","MECHANISMS LIMITING NEONATAL IMMUNITY","0438","Faculty Managed","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","1206","2014","2019","1870078","GRANT","","","DHHS","NIH","NIH NIAID","Microbiology and Immunology","ASAP"
,"65677-3998","65677","WICKER, SARAH S (HALE)","SARAH","S (HALE)","WICKER","SSH2","PI","Graduate School Financial Aid","GA70","3998","65677","A001","GRADUATE RESEARCH FELLOWSHIP PROGRAM (GRFP)","GA70","Graduate School Financial Aid","NATL SCIENCE FOUNDATION","2244","2011","2016","26861917","GRANT","","","NSF","","","Graduate School Financial Aid","AMAF"
,"65603-2837","65603","TONG, LANG","LANG","","TONG","LT35","PI","Electrical & Computer Engineering","2370","2837","65603","A001","PSERC-TONG","2370","Electrical & Computer Engineering","ARIZONA STATE UNIVERSITY","809","2011","2015","315979","COOP","","","ARIZONA STATE U","","","Electrical & Computer Engineering","ASAP"
,"73986-6884","73986","BRABAND, LYNN A","LYNN","A","BRABAND","LAB45","CO","CALS IPM Uncategorized","01L4","6884","73986","A001","OVERSEEDING TO ENHANCE IPM FOR SCHOOL, COMMUNITY, AND ATHLETIC FIELDS","01E9","CALS HORT-IT Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2016","244329","GRANT","","","USDA","USDA-NIFA","","CALS Horticulture","ASAP"
,"71882-3543","71882","ESCOBEDO, FERNANDO E","FERNANDO","E","ESCOBEDO","FE13","PI","Chemical & Biomolecular Engineering","2360","3543","71882","A001","MOLECULAR SIMULATION OF VAPOR-PHASE NUCLEATION IN ALKANES","2360","Chemical & Biomolecular Engineering","AMERICAN CHEMICAL SOCIETY","453","2014","2016","110000","CONTRACT","","","AMER CHEM SOC","","","Chemical & Biomolecular Engineering","ASAP"
,"65292-2492","65292","DAWSON, PAUL R","PAUL","R","DAWSON","PRD5","PI","Mechanical & Aerospace Engineering","2355","2492","65292","A001","ADVANCED ANALYTICAL TOOLS TO REPRESENT, MODEL AND INTERPRET DATA FROM DIFFRACTION EXPERIMENTS AND FINITE ELEMENT SIMULATIONS TO QUANTIFY MICROSTRUCTURE AND ITS IMPACTS ON MECHANICAL PROPERTIES","2355","Mechanical & Aerospace Engineering","OFFICE OF NAVAL RESEARCH DOD","1284","2011","2015","750000","GRANT","","","DOD","NAVY","ONR","Mechanical & Aerospace Engineering","ASAP"
,"62976-3766","62976","ELSER, VEIT","VEIT","","ELSER","VE10","PI","Physics","2186","3766","62976","A001","ALGORITHMS FOR X-RAY IMAGING OF SINGLE PARTICLES","3476","Lab. of Atomic & Solid State Physics","DEPARTMENT OF ENERGY","483","2011","2017","900000","GRANT","","","DOE","","","Lab. of Atomic & Solid State Physics","ASAP"
,"74174-31307","74174","LUCKS, JULIUS","JULIUS","","LUCKS","JL564","PI","Chemical & Biomolecular Engineering","2360","31307","74174","A001","CAREER: UNCOVERING QUANTITATIVE DESIGN PRINCIPLES OF RNA REGULATORS FOR SYNTHETIC BIOLOGY","2360","Chemical & Biomolecular Engineering","NATL SCIENCE FOUNDATION","2244","2015","2020","750000","GRANT","","","NSF","","","Chemical & Biomolecular Engineering","ASAP"
,"70429-43209","70429","THACHIL, ANIL J","ANIL","J","THACHIL","AJT86","PI","Population Medicine & Diagnostic Science","0447","43209","70429","A001","INVESTIGATING QUALITY OF COMMERCIALLY AVAILABLE RAW MEAT DIETS FOR COMPANION ANIMALS","0452","Faculty Managed","FOOD & DRUG ADMINISTRATION, DHHS","1188","2013","2018","82500","COOP","","","DHHS","FDA","","Population Medicine & Diagnostic Science","APA"
,"74042-970","74042","MCCOUCH, SUSAN R","SUSAN","R","MCCOUCH","SRM4","PI","CALS PBG Uncategorized","01F8","970","74042","A001","DELIVERING HIGH-DENSITY GENOMICS BREEDER'S TOOLS","3483","Biotech-Buckler","BILL & MELINDA GATES FOUNDATION","3663","2014","2019","18498113","GRANT","","","GATES FDN","","","Institute Biotechnology & Life Science","ASAP"
,"74193-3222","74193","MACY, MICHAEL","MICHAEL","","MACY","MWM14","PI","Sociology","2192","3222","74193","A001","USING BOOK CO-PURCHASE AND CO-REVIEW DATA TO STUDY THE IDEOLOGICAL ALIGNMENT OF SCIENCE","2192","Sociology","UNIVERSITY OF CHICAGO","2886","2014","2016","25000","GRANT","24335","JOHN TEMPLETON FOUNDATION","U OF CHICAGO","","","Sociology","ASAP"
,"64639-3251","64639","WARNER, MILDRED E","MILDRED","E","WARNER","MEW15","PI","CALS DEVSOC Administration","01Z3","3251","64639","A001","GREAT RECESSION, FISCAL STRESS AND DEMOGRAPHIC TRANSFORMATION- IMPLICATIONS FOR RURAL SERVICE DELIVERY AND MULTI-GENERATIONAL PLANNING","01Z3","CALS DEVSOC Administration","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2015","499094","GRANT","","","USDA","USDA-NIFA","","CALS Development Sociology","ASAP"
,"70969-4066","70969","CRANE, BRIAN","BRIAN","","CRANE","BC69","PI","Chemistry and Chemical Biology","2158","4066","70969","A001","STRUCTURE AND MECHANISM OF THE FLAGELLAR SWITCH","2158","Chemistry and Chemical Biology","UNIVERSITY OF UTAH","2931","2014","2018","445315","GRANT","476","NATL INST OF HEALTH DHHS","U OF UTAH","","","Chemistry and Chemical Biology","ASAP"
,"73559-9144","73559","FUCHS, MARC","MARC","","FUCHS","MF13","PI","CALS Plant Pathology - Geneva","0625","9144","73559","A001","EVALUATED, IMPROVED, AND EXPANDED COLLABORATIVE AND ENHANCED FIRST DETECTOR TRAINING FOR FLORIDA, CALIFORNIA, AND NEW YORK","01G2","CALS PP-IT Uncategorized","UNIVERSITY OF FLORIDA","2893","2014","2016","45000","COOP","2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","U OF FLORIDA","","","CALS Plant Pathology","ASAP"
,"71886-3675","71886","POWER, ALISON G","ALISON","G","POWER","AGP4","PI","Science and Technology Studies","2189","3675","71886","A001","DISSERTATION RESEARCH: INTERACTIONS BETWEEN MICROBIAL MUTUALISTS AND CONINFECTING PATHOGENS","2161","Ecology and Evolutionary Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2014","2016","20930","GRANT","","","NSF","NSF BIO","","Ecology and Evolutionary Biology","ASAP"
,"74850-35949","74850","ZHANG, ZHIRU","ZHIRU","","ZHANG","ZZ284","CO","Electrical & Computer Engineering","2370","35949","74850","A001","II-NEW:A UNIFIED FRAMEWORK FOR VERTICALLY INTEGRATED COMPUTER ARCHITECTURE RESEARCH","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2015","2018","443689","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
,"71214-36030","71214","BUCHON, NICOLAS S","NICOLAS","S","BUCHON","NSB56","PI","CALS ENT-IT Uncategorized","01E2","36030","71214","A001","IMPACT OF MICROBES IN INTESTINAL STEM CELLS IN DROSOPHILIA","01E2","CALS ENT-IT Uncategorized","NYS DEPT OF HEALTH","2327","2014","2016","328498","CONTRACT","","","NYS","NYS HEALTH","","CALS Entomology","ASAP"
,"66371-29967","66371","LUNINE, JONATHAN","JONATHAN","","LUNINE","JIL45","PI","Center Astrophysics-Planetary Science","3425","29967","66371","A001","INTERDISCIPLINARY SCIENTIST INVESTIGATIONS IN ASTROBIOLOGY FOR NGST","3425","Center Astrophysics-Planetary Science","NASA SHARED SERVICES CENTER","16293","2012","2017","363288","GRANT","","","NASA","NSSC","","Center Astrophysics-Planetary Science","ASAP"
,"71260-40950","71260","YOUNG, STEPHEN L.","STEPHEN","L.","YOUNG","SLY27","PI","CALS Cornell Cooperative Extension","0117","40950","71260","A001","ADMINISTRATION OF THE NORTHEASTERN REGION IPM COMPETITIVE GRANTS PROGRAM","0114","CALS CCE NE IPM","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2013","2015","25000","GRANT","","","USDA","USDA-NIFA","","CALS Cornell Cooperative Extension","ASAP"
,"64080-39609","64080","CHAPPIE, JOSHUA S","JOSHUA","S","CHAPPIE","JSC376","KP","Molecular Medicine","0440","39609","64080","A001","TRAINING IN MOLECULAR PHYSICS OF BIOLOGICAL SYSTEMS","3476","Lab. of Atomic & Solid State Physics","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","1214","2012","2017","2527988","GRANT","","","DHHS","NIH","NIH NIGMS","Lab. of Atomic & Solid State Physics","ASAP"
,"74501-3731","74501","LAKSO, ALAN N","ALAN","N","LAKSO","ANL2","KP","CALS HORT-GN Uncategorized","06A7","3731","74501","A001","PFI:AIR - TT: DEVELOPMENT OF TOOLS AND METHODS FOR EXTENDED MATURITY ANALYSIS OF CONCRETE","2360","Chemical & Biomolecular Engineering","NATL SCIENCE FOUNDATION","2244","2015","2016","200000","GRANT","","","NSF","","","Chemical & Biomolecular Engineering","ASAP"
,"73632-1412","73632","MUTSCHLER, MARTHA A","MARTHA","A","MUTSCHLER","MAM13","KP","CALS PBG Uncategorized","01F8","1412","73632","A001","2014-2015 ONION RESEARCH & DEVELOPMENT PROGRAM (ORDP)","06B6","CALS Geneva AES Sponsored Awards","NYS DEPT OF AG & MARKETS","2301","2014","2015","37700","CONTRACT","2301","NYS DEPT OF AG & MARKETS","NYS","AGMRKT","","CALS Geneva AES Finance & Operating","APA"
,"64874-29967","64874","LUNINE, JONATHAN","JONATHAN","","LUNINE","JIL45","PI","Center Astrophysics-Planetary Science","3425","29967","64874","A001","DISTINGUISHED VISITING SCIENTIST","3425","Center Astrophysics-Planetary Science","JET PROPULSION LABORATORY","1803","2011","2015","309297","CONTRACT","535","NATL AERONAUTICS & SPACE ADM","JPL","","","Center Astrophysics-Planetary Science","ASAP"
,"63016-3543","63016","ESCOBEDO, FERNANDO E","FERNANDO","E","ESCOBEDO","FE13","KP","Chemical & Biomolecular Engineering","2360","3543","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","AMRO"
,"76494-5104","76494","TOORAWA, SHAWKAT M","SHAWKAT","M","TOORAWA","SMT24","PI","Near Eastern Studies","2194","5104","76494","A001","RUNYUAD DISTINGUISHED TRANSLATION FELLOWSHIP","2194","Near Eastern Studies","NEW YORK UNIVERSITY","553","2015","2016","164548","GRANT","","","NYU","","","Near Eastern Studies","ASAP"
,"67890-33807","67890","CLAFLIN, SUSAN BONNER","SUSAN","BONNER","CLAFLIN","SBC89","FE","Ecology and Evolutionary Biology","2161","33807","67890","A001","DEVELOPING AND DISSEMINATING POTATO VIRUS MANAGEMENT STRATEGIES FOR NORTHEASTERN GROWERS","2161","Ecology and Evolutionary Biology","UNIVERSITY OF VERMONT","2933","2012","2016","14984","GRANT","592","US DEPT OF AGRICULTURE","U OF VERMONT","","","Ecology and Evolutionary Biology","ASAP"
,"75451-28167","75451","MASTER AGREEMENT, OSP","OSP","","MASTER AGREEMENT","","PI","Office of Sponsored Programs","3445","28167","75451","A001","SPONSORED RESEARCH MASTER AGREEMENT","3445","Office of Sponsored Programs","VETPHARM INC.","39701","2015","2020","0","CONTRACT","","","VETPHARM","","","Office of Sponsored Programs","ASAP"
,"75180-41349","75180","TEMPLIER, NICOLAS","NICOLAS","","TEMPLIER","NPT27","PI","Mathematics","2178","41349","75180","A001","ANALYSIS OF WHITTAKER PERIODS AND APPLICATIONS TO AUTOMORPHIC FORMS","2178","Mathematics","NATL SCIENCE FOUNDATION","2244","2014","2016","77628","GRANT","","","NSF","","","Mathematics","ASAP"
,"65868-3207","65868","COFFMAN, W. RONNIE","W.","RONNIE","COFFMAN","WRC2","PI","CALS CUAES Administration","01H5","3207","65868","A001","OBAMA-SINGH 21ST CENTRURY KNOWLEDGE INITIATIVE (OSI)","01L6","CALS IP Uncategorized","UNITED STATES-INDIA EDUCATIONAL FOUNDATION","35337","2012","2016","249155","CONTRACT","3556","INTERNATIONAL EDUCATION AND GRADUATE PROGRAM SERVICES, US D OF ED","USIEF","","","CALS International Programs","ASAP"
,"73435-38629","73435","MINNER, JENNIFER","JENNIFER","","MINNER","JM2359","CO","City and Regional Planning","2004","38629","73435","A002","STRENGTHENING RURAL-URBAN LINKAGES TO SUPPORT RURAL ECONOMIC DEVELOPMENT: THE CASE OF RE-LOCALIZED FOOD SYSTEMS","01A4","CALS AEM Food and Agricultural Economics","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2015","2016","499374","GRANT","","","USDA","USDA-NIFA","","CALS The Charles H. Dyson School of AEM","ASAP"
Biomedical Engineering,"75362-2923","75362","SHULER, MICHAEL L","MICHAEL","L","SHULER","MLS50","PI","Biomedical Engineering","2388","2923","75362","A001","IDENTIFYING SYNTHETIC LETHALITY APC- OR KRAS- MUTATION IN ORGANOTYPIC HUMAN COLORECTAL CANCER MODELS","2388","Biomedical Engineering","BECKMAN FOUNDATION","875","2015","2017","115705","GRANT","","","BECKMAN FDN","","","Biomedical Engineering","ASAP"
,"74892-40450","74892","LURVEY, EDITH L.","EDITH","L.","LURVEY","ELL10","KP","CALS ENT-GN Uncategorized","06A1","40450","74892","A001","JOINT PESTICIDE FIELD TRIALS TO STRENGTHEN AGRICULTURAL PRODUCTION AND FACILITATE TRADE WITH GUATEMALA","06A1","CALS ENT-GN Uncategorized","RUTGERS STATE UNIV OF NJ","2627","2014","2016","40000","COOP","3004","FOREIGN AGRICULTURAL SERVICE USDA","RUTGERS","","","CALS Entomology","ASAP"
,"75168-42449","75168","TELENKO, DARCY EP","DARCY","EP","TELENKO","DEP10","PI","CALS Cornell Cooperative Extension","0117","42449","75168","A001","EVALUATION OF NOVEL BIRD REPELLANTS IN VEGETABLE CROPS","01L0","CALS CCE CVP","UNIVERSITY OF VERMONT","2933","2015","2016","14908","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS Cornell Cooperative Extension","ASAP"
,"63016-23928","63016","PETERSEN, POUL B","POUL","B","PETERSEN","PBP33","KP","Chemistry and Chemical Biology","2158","23928","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","AMRO"
,"74597-1040","74597","MILGROOM, MICHAEL G","MICHAEL","G","MILGROOM","MGM5","PI","CALS PP-IT Uncategorized","01G2","1040","74597","A001","THE ROLE OF ASYMPTOMATIC SECONDARY HOSTS IN EPIDEMIOLOGY OF VERTICILLIUM WILT","01G2","CALS PP-IT Uncategorized","US-ISRAEL BINATIONAL AGRICULTURAL RESEARCH DEVELOPMENT FUND","858","2015","2016","38000","CONTRACT","","","BARD","","","CALS Plant Pathology","ASAP"
,"74068-8204","74068","VAN RENESSE, ROBBERT","ROBBERT","","VAN RENESSE","RV22","PI","Computer Science","2366","8204","74068","A001","FUTURE OF DISTRIBUTED SYSTEMS - NSF WORKSHOP","3612","CS Faculty Activities","NATL SCIENCE FOUNDATION","2244","2014","2015","60772","GRANT","","","NSF","","","Computer Science","ASAP"
,"75034-38430","75034","ZYWINA, DAVID J","DAVID","J","ZYWINA","DJZ44","CO","Mathematics","2178","38430","75034","A001","COLLABORATIVE RESEARCH: UPSTATE NUMBER THEORY CONFERENCE","2178","Mathematics","NATL SCIENCE FOUNDATION","2244","2015","2019","15000","GRANT","","","NSF","","","Mathematics","ASAP"
,"65653-975","65653","HAYNES, MARTHA P","MARTHA","P","HAYNES","MPH6","PI","Center Astrophysics-Planetary Science","3425","975","65653","A001","REU SITE: RESEARCH EXPERIENCE FOR UNDERGRADUATES IN ASTRONOMY AND ASTROPHYSICS AT CORNELL UNIVERSITY","3425","Center Astrophysics-Planetary Science","NATL SCIENCE FOUNDATION","2244","2012","2017","553509","GRANT","","","NSF","","","Center Astrophysics-Planetary Science","ASAP"
,"71666-20088","71666","BICALHO, RODRIGO","RODRIGO","","BICALHO","RCB28","PI","Population Medicine & Diagnostic Science","0447","20088","71666","A001","STUDY TO EVALUATE THE EFFECT OF ZUPREVO ON INCIDENCE OF PNEUMONIA AND OTITIS AS WELL AS CALF SURVIVABILITY","0452","Faculty Managed","MERCK ANIMAL HEALTH","39021","2013","2015","95326","CONTRACT","","","INTERVET","MERCK ANIM HLTH","","Population Medicine & Diagnostic Science","ASAP"
,"74596-2133","74596","SNOVER-CLIFT, KAREN L","KAREN","L","SNOVER-CLIFT","KLS13","PI","CALS PP-IT Uncategorized","01G2","2133","74596","A001","NPDN STAR-D DEVELOPMENT, PROGRAM EXPANSION, AND EXTERNAL AUDITS","01G2","CALS PP-IT Uncategorized","ANIMAL/PLANT HLTH INSPEC SERV USDA","2991","2014","2015","240000","COOP","","","USDA","USDA APHIS","","CALS Plant Pathology","ASAP"
