null,"76671-28948","76671","KAO-KNIFFIN, JENNY T","JENNY","T","KAO-KNIFFIN","JTK57","PI","CALS Horticulture","0144","28948","76671","A001","DEVELOPING CROP MICROBIOMES FOR ENHANCED NITROGEN UTILIZATION","0145","CALS Horticulture - Ithaca","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2015","2018","456318","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
http://scholars.cornell.edu/individual/rgh27,Materials Science and Engineering,http://scholars.cornell.edu/individual/org42189,"65340-14287","65340","HENNIG, RICHARD G","RICHARD","G","HENNIG","RGH27","KP","Materials Science Engineering","2374","14287","65340","A001","CHEMICAL TRANSFORMATIONS OF NANOPARTICLES FOR ISOLATION OF METASTABLE PHASES","2374","Materials Science Engineering","NATL SCIENCE FOUNDATION","2244","2012","2016","330000","GRANT","","","NSF","","","Materials Science Engineering","ASAP"
null,"75889-9144","75889","FUCHS, MARC","MARC","","FUCHS","MF13","PI","CALS Plant Pathology - Geneva","0625","9144","75889","A001","BIOLOGY AND SPREAD OF GRAPEVINE RED BLOTCH-ASSOCIATED VIRUS","0625","CALS Plant Pathology - Geneva","CALIFORNIA DEPT OF FOOD AND AGRICULTURE","960","2015","2016","367555","CONTRACT","","","CALIFORNIA","CA FOOD AND AGR","","CALS School of Integrative Plant Science","ASAP"
null,"66011-2979","66011","PARPIA, JEEVAK N","JEEVAK","N","PARPIA","JMP9","PI","Physics","2186","2979","66011","A001","NEW SUPERFLUID STATES OF 3HE IN COHERENCE LENGTH SCALE NANOFABRICATED GEOMETRIES","3476","Lab. of Atomic & Solid State Physics","NATL SCIENCE FOUNDATION","2244","2012","2016","580000","GRANT","","","NSF","","","Lab. of Atomic & Solid State Physics","ASAP"
null,"68977-2857","68977","SMALLIDGE, PETER","PETER","","SMALLIDGE","PJS23","PI","CALS NR Uncategorized","01F5","2857","68977","A001","IMPROVING PROFITS FOR MAPLE PRODUCERS THROUGH TUBING SANITATION","01F5","CALS NR Uncategorized","UNIVERSITY OF VERMONT","2933","2013","2016","91105","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","","","CALS Natural Resources","APA"
null,"64188-4724","64188","BUCKLER, EDWARD S","EDWARD","S","BUCKLER","ESB33","CO","CALS PBG Uncategorized","01F8","4724","64188","A001","ACCELERATING GRAPE CULTIVAR IMPROVEMENT VIA PHENOTYPING CENTERS AND NEXT GENERATION MARKERS","0632","CALS Horticulture - Geneva","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","4563164","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
null,"71578-29770","71578","BUNTING-HOWARTH, KATHERINE E","KATHERINE","E","BUNTING-HOWARTH","KEB264","PI","CALS SG Administration","01L7","29770","71578","A001","NEW YORK SEA GRANT COASTAL COMMUNITY DEVELOPMENT PROGRAM","01L7","CALS SG Administration","NEW YORK SEA GRANT INSTITUTE, STONY BROOK","2801","2014","2018","200000","CONTRACT","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","SUNY","NY SEA GRANT","","CALS Sea Grant","ASAP"
http://scholars.cornell.edu/individual/bk88,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"66682-9025","66682","KIRBY, BRIAN","BRIAN","","KIRBY","BK88","PI","Mechanical & Aerospace Engineering","2355","9025","66682","A001","SOP DEVELOPMENT FOR CABAZITXEL CLINICAL TRIAL","2355","Mechanical & Aerospace Engineering","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","11334","2012","2015","1103964","CONTRACT","36398","SANOFI US","WCM","","","Mechanical & Aerospace Engineering","AMSC"
http://scholars.cornell.edu/individual/ads10,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"74501-3591","74501","STROOCK, ABRAHAM D","ABRAHAM","D","STROOCK","ADS10","PI","Chemical & Biomolecular Engineering","2360","3591","74501","A001","PFI:AIR - TT: DEVELOPMENT OF TOOLS AND METHODS FOR EXTENDED MATURITY ANALYSIS OF CONCRETE","2360","Chemical & Biomolecular Engineering","NATL SCIENCE FOUNDATION","2244","2015","2016","200000","GRANT","","","NSF","","","Chemical & Biomolecular Engineering","ASAP"
http://scholars.cornell.edu/individual/gdf9,Applied and Engineering Physics,http://scholars.cornell.edu/individual/org93835,"76230-30910","76230","FUCHS, GREGORY D","GREGORY","D","FUCHS","GDF9","CO","Applied & Engineering Physics","2371","30910","76230","A001","TRANSPORT IN CONFINED ENVIRONMENTS OF SELF-ASSEMBLED STABLE RADICAL POLYMERS","2374","Materials Science Engineering","DEPARTMENT OF ENERGY","483","2015","2018","819000","GRANT","","","DOE","","","Materials Science Engineering","ASAP"
null,"70250-3192","70250","DE JONG, WALTER","WALTER","","DE JONG","WSD2","PI","CALS PBG Uncategorized","01F8","3192","70250","A001","GOLDEN NEMATODE RESEARCH","0149","CALS Plant Breeding & Genetics","NYS DEPT OF AG & MARKETS","2301","2013","2016","186000","CONTRACT","","","NYS","AGMRKT","","CALS School of Integrative Plant Science","ASAP"
null,"58126-7545","58126","FETCHO, JOSEPH","JOSEPH","","FETCHO","JRF49","PI","Neurobiology and Behavior","2181","7545","58126","A001","GLOBAL CHANGES IN SYNAPTIC STRENGTH AND EXCITABILITY DURING SLEEP AND WAKEFULNESS","2181","Neurobiology and Behavior","OFFICE OF THE DIRECTOR NIH","27895","2009","2016","3927539","GRANT","","","DHHS","NIH","NIH OD","Neurobiology and Behavior","ASAP"
null,"76475-43989","76475","HAY, FRANK STEWART","FRANK","STEWART","HAY","FSH32","CO","CALS Plant Pathology","0152","43989","76475","A001","SITE-SPECIFIC RISK MANAGEMENT FOR LOSSES CAUSED BY PLANT-PARASITIC NEMATODES","0625","CALS Plant Pathology - Geneva","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2015","2018","172657","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
null,"77710-24450","77710","CERDA-GONZALEZ, SOFIA","SOFIA","","CERDA-GONZALEZ","SC224","PI","Clinical Sciences","0422","24450","77710","A001","EFFICACY OF MAROPITANT (CERENIA) AS AN ADJUNCT ANALGESIC IN DOGS","0427","Faculty Managed","AMERICAN COLLEGE OF VETERINARY INTERNAL MEDICINE FOUNDATION","24176","2015","2017","12710","GRANT","","","ACVIM","ACVIM FDN","","Clinical Sciences","ASAP"
null,"64094-22167","64094","MANSFIELD, ANNA K","ANNA","K","MANSFIELD","AKM87","CO","CALS Food Science","0142","22167","64094","A001","NORTHERN GRAPES: INTEGRATING VITICULTURE, WINEMAKING, AND MARKETING OF NEW COLD-HARDY CULTIVARS SUPPORTING NEW AND GROWING RURAL WINERIES","0632","CALS Horticulture - Geneva","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","5139193","GRANT","","","USDA","USDA-NIFA","","CALS School of Integrative Plant Science","ASAP"
null,"77642-46169","77642","BEST, CORA MICHELLE","CORA","MICHELLE","BEST","CMB466","KP","Nutritional Sciences","0399","46169","77642","A001","DOES IMPROVED MATERNAL VITAMIN D STATUS IMPACT MARKERS OF INFLAMMATION AND IMMUNE FUNCTION IN THE NEWBORN?","0399","Nutritional Sciences","THE GERBER FOUNDATION","26775","2016","2018","19720","GRANT","","","GERBER FDN","","","Nutritional Sciences","ASAP"
null,"64967-3311","64967","DOLLAHITE, JAMIE","JAMIE","","DOLLAHITE","JSD13","CO","Nutritional Sciences","0399","3311","64967","A001","SMARTER LUNCHROOMS: DOES CHANGING ENVIRONMENTS REALLY GIVE MORE NUTRITIONAL BANG FOR THE BUCK?","01BL","CALS AEM Mgmt/Bus Academic","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2017","2225000","GRANT","","","USDA","USDA-NIFA","","CALS The Charles H. Dyson School of AEM","APA"
null,"65895-15667","65895","RICE, AARON N","AARON","N","RICE","ANR37","CO","CALS Lab of O - Programs","017A","15667","65895","A001","FIELD SURVEYS AND MARINE RESOURCE CHARACTERIZATION FOR OFFSHORE WIND ENERGY PLANNING","01X0","CALS Lab of O - Bioacoustics","NEW ENGLAND AQUARIUM","35417","2011","2016","670137","GRANT","","","NEW ENGLAND AQUARIUM","","","CALS Lab of O - Programs","ASAP"
null,"75572-7584","75572","JACKSON, JAMES R.","JAMES","R.","JACKSON","JRJ26","CO","CALS NR Uncategorized","01F5","7584","75572","A001","FSML: NEW TECHNOLOGY FOR MEASURING LOWER TROPHIC LEVELS IN LAKES","01F5","CALS NR Uncategorized","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2015","2016","293210","GRANT","","","NSF","NSF BIO","","CALS Natural Resources","ASAP"
null,"76164-36249","76164","GORE, MICHAEL A","MICHAEL","A","GORE","MAG87","CO","CALS PBG Uncategorized","01F8","36249","76164","A001","TERRA-MEPP (MOBILE ENERGY-CROP PHENOTYPING PLATFORM) (PROPOSAL NO. 1211-1529","3435","Institute Biotechnology & Life Science","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","3707","2015","2017","438766","COOP","26855","ADVANCED RESEARCH PROJECTS AGENCY - ENERGY","U OF ILLINOIS","UIUC","","Institute Biotechnology & Life Science","ASAP"
null,"75062-4066","75062","CRANE, BRIAN","BRIAN","","CRANE","BC69","PI","Chemistry and Chemical Biology","2158","4066","75062","A001","MOLECULAR BASIS FOR ENTRAINMENT OF CIRCADIAN CLOCKS","2158","Chemistry and Chemical Biology","NATL INST OF HEALTH DHHS","476","2015","2019","1359866","GRANT","","","DHHS","NIH","","Chemistry and Chemical Biology","ASAP"
null,"77261-45469","77261","WIGHTMAN, JENIFER","JENIFER","","WIGHTMAN","JW93","KP","CALS Soil and Crop Sciences","0125","45469","77261","A001","DEVELOP SCIENTIFICALLY-BASED INFORMATION SHEETS FOR ON-FARM GREENHOUSE GAS MITIGATION OPPORTUNITIES","0125","CALS Soil and Crop Sciences","NYS DEPT OF AG & MARKETS","2301","2015","2017","50000","CONTRACT","","","NYS","AGMRKT","","CALS School of Integrative Plant Science","AMSC"
http://scholars.cornell.edu/individual/mlp4,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"67600-2130","67600","PSIAKI, MARK L","MARK","L","PSIAKI","MLP4","CO","Mechanical & Aerospace Engineering","2355","2130","67600","A001","ROCKET EXPERIMENT FOR NEUTRAL UPWELLING 2 (RENU2): CORNELL CO-I PROPOSAL ","2367","Earth & Atmospheric Sciences","NASA SHARED SERVICES CENTER","16293","2013","2017","330890","GRANT","","","NASA","NSSC","","Earth & Atmospheric Sciences","ASAP"
null,"64909-3621","64909","SHIELDS, ELSON J","ELSON","J","SHIELDS","ES28","PI","CALS ENT-IT Uncategorized","01E2","3621","64909","A001","BIOLOGICAL CONTROL OF PLUM CURCULIO IN ORGANIC APPLE PRODUCTION SYSTEMS","01E2","CALS ENT-IT Uncategorized","NYS DEPT OF AG & MARKETS","2301","2011","2014","77200","CONTRACT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NYS","AGMRKT","","CALS Entomology","APA"
null,"70249-2988","70249","STEENHUIS, TAMMO S","TAMMO","S","STEENHUIS","TSS1","CO","CALS BEE Uncategorized","01A9","2988","70249","A001","MANAGING SUBSURFACE DRAIN DISCHARGE EFFLUENTS WITH BIOREACTORS","01A9","CALS BEE Uncategorized","NATURAL RESOURCES CONSERVATION SERVICE, USDA","3015","2013","2017","530043","GRANT","","","USDA","NRCS","","CALS Biological & Environmental Engr","ASAP"
http://scholars.cornell.edu/individual/md255,Chemical and Biomolecular Engineering,http://scholars.cornell.edu/individual/org80541,"68769-4784","68769","DELISA, MATTHEW","MATTHEW","","DELISA","MD255","PI","Chemical & Biomolecular Engineering","2360","4784","68769","A001","ENGINEERING BACTERIAL OUTER MEMBRANE VESICLES FOR NEW BIOTECHNOLOGY APPLICATIONS","2360","Chemical & Biomolecular Engineering","NATL SCIENCE FOUNDATION","2244","2013","2016","300000","GRANT","","","NSF","","","Chemical & Biomolecular Engineering","ASAP"
null,"63519-2440","63519","CLARK, ANDREW G","ANDREW","G","CLARK","AC347","PI","Molecular Biology and Genetics","2165","2440","63519","A001","POPULATION GENETIC INFERENCES FROM DENSE GENOTYPE DATA","2165","Molecular Biology and Genetics","NATL HUMAN GENOME RESEARCH INST NIH","1197","2011","2016","2535419","GRANT","","","DHHS","NIH","NIH NHGRI","Molecular Biology and Genetics","ASAP"
null,"76955-41969","76955","PETHYBRIDGE, SARAH J","SARAH","J","PETHYBRIDGE","SJP277","PI","CALS Plant Pathology","0152","41969","76955","A001","BUILDING THE PROFITABILITY OF THE TABLE BEET INDUSTRY IN NEW YORK STATE","0625","CALS Plant Pathology - Geneva","NEW YORK FARM VIABILITY INSTITUTE","12954","2016","2017","111561","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","","","CALS School of Integrative Plant Science","ASAP"
null,"75955-43609","75955","SILINS, NICHOLAS","NICHOLAS","","SILINS","NS338","PI","Philosophy","2184","43609","75955","A001","PRESUPPOSITIONS AND PERCEPTION: REASONING, ETHICS, POLITICS, AND AESTHETICS ","2184","Philosophy","NATL ENDOWMENT HUMANITIES","2180","2015","2016","192461","GRANT","","","NEH","","","Philosophy","ASAP"
null,"76566-1358","76566","WIEDMANN, MARTIN","MARTIN","","WIEDMANN","MW16","PI","CALS FS-IT Department Operations","01E3","1358","76566","A001","STRENGTHENING NYS FOOD MANUFACTURING TRAINING & EMPLOYMENT","01E3","CALS FS-IT Department Operations","NEW YORK ASSOCIATION OF TRAINING AND EMPLOYMENT PROFESSIONALS INC","48401","2015","2016","13750","GRANT","","","NYATEP","","","CALS Food Science","ASAP"
null,"77497-41729","77497","KNEPPER, ROSS","ROSS","","KNEPPER","RAK286","PI","Computer Science","2366","41729","77497","A001","DEXTEROUS MANIPULATION SPECIFICATION VIA LANGUAGE AND CONTEXT CONSTRAINTS","361S","CS Sponsor","OFFICE OF NAVAL RESEARCH DOD","1284","2016","2018","1050000","GRANT","","","DOD","NAVY","ONR","Computer Science","ASAP"
http://scholars.cornell.edu/individual/eyb5,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"77268-32369","77268","BITAR, EILYAN Y","EILYAN","Y","BITAR","EYB5","PI","Electrical & Computer Engineering","2370","32369","77268","A001","MANAGING UNCERTAINTY IN THE MODERN POWER SYSTEM: FROM ALGORITHMS TO MARKET DESIGN","2370","Electrical & Computer Engineering","LAWRENCE BERKELEY NATIONAL LABORATORY","32177","2015","2016","80000","CONTRACT","483","DEPARTMENT OF ENERGY","LBNL","","","Electrical & Computer Engineering","APA"
http://scholars.cornell.edu/individual/qz16,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"77161-44889","77161","ZHAO, QING","QING","","ZHAO","QZ16","CO","Electrical & Computer Engineering","2370","44889","77161","A001","EAGER:RENEWABLES: REVERSING THE DEATH SPIRAL: SUSTAINABLE INTEGRATION OF RENEWABLES AND STORAGE IN DISTRIBUTION SYSTEMS","2370","Electrical & Computer Engineering","NATL SCIENCE FOUNDATION","2244","2015","2017","300000","GRANT","","","NSF","","","Electrical & Computer Engineering","ASAP"
null,"64552-3206","64552","COFFMAN, CHARLOTTE W","CHARLOTTE","W","COFFMAN","CWC4","CO","Fiber Science and Apparel Design","0329","3206","64552","A001","SMART CLOTHES, SMART GIRLS: ENGINEERING VIA APPAREL DESIGN","0329","Fiber Science and Apparel Design","NATL SCIENCE FOUNDATION","2244","2012","2016","723582","GRANT","","","NSF","","","Fiber Science and Apparel Design","ASAP"
http://scholars.cornell.edu/individual/cs385,Biomedical Engineering,http://scholars.cornell.edu/individual/org68763,"77004-12107","77004","SCHAFFER, CHRIS","CHRIS","","SCHAFFER","CS385","PI","Biomedical Engineering","2388","12107","77004","A001","TRAINING RESEARCHERS AND EDUCATORS IN BIOMEDICAL ENGINEERING","2388","Biomedical Engineering","DEPT OF EDUCATION US","491","2015","2018","738195","GRANT","","","US DEPT OF EDU","","","Biomedical Engineering","ASAP"
null,"70481-27167","70481","AUGUST, AVERY","AVERY","","AUGUST","AA749","CO","Microbiology and Immunology","0433","27167","70481","A001","CORNELL SLOAN SCHOLARS PROGRAM","2339","Diversity and Faculty Development","SLOAN FOUNDATION","2714","2013","2016","1069460","GRANT","","","SLOAN","","","Diversity and Faculty Development","ASAP"
null,"72541-39450","72541","SAIKIA, MRIDUSMITA","MRIDUSMITA","","SAIKIA","MS2855","FE","Nutritional Sciences","0399","39450","72541","A001","DECIPHERING MITOCHONDRIAL TRANSLATION CONTROL IN RESPONSE TO CELLULAR STRESS","0399","Nutritional Sciences","AMERICAN HEART ASSOCIATION","458","2014","2016","95800","GRANT","","","AMER HEART","","","Nutritional Sciences","ASAP"
http://scholars.cornell.edu/individual/ces7,Electrical and Computer Engineering,http://scholars.cornell.edu/individual/org49841,"67350-2658","67350","SEYLER, CHARLES E","CHARLES","E","SEYLER","CES7","CO","Lab of Plasma Studies","2390","2658","67350","A001","CENTER FOR PULSED-POWER-DRIVEN HIGH-ENERGY-DENSITY PLASMAS","2390","Lab of Plasma Studies","DEPARTMENT OF ENERGY","483","2012","2017","11000000","COOP","","","DOE","","","Lab of Plasma Studies","APA"
null,"71004-25487","71004","SOUTHARD, TERESA L","TERESA","L","SOUTHARD","TLS93","KP","Biomedical Sciences","0415","25487","71004","A001","(PQD2) MOLECULAR BASIS FOR THE CHEMOSENSITIVITY OF TESTICULAR GERM CELL CANCERS","0420","Faculty Managed","NATL CANCER INSTITUTE NIH","1198","2014","2017","370838","GRANT","","","DHHS","NIH","NIH NCI","Biomedical Sciences","ASAP"
null,"67439-33149","67439","BERRY, JULIE","JULIE","","BERRY","JRB7","KP","CALS AS Morrison/General Operations","01B8","33149","67439","A001","PRO DAIRY","01B7","CALS AS Department Operations","NYS DEPT OF AG & MARKETS","2301","2012","2016","3666000","CONTRACT","","","NYS","AGMRKT","","CALS Animal Science","APA"
null,"67439-33148","67439","GRUSENMEYER, DEBORAH J","DEBORAH","J","GRUSENMEYER","DJC27","KP","CALS AS Morrison/General Operations","01B8","33148","67439","A001","PRO DAIRY","01B7","CALS AS Department Operations","NYS DEPT OF AG & MARKETS","2301","2012","2016","3666000","CONTRACT","","","NYS","AGMRKT","","CALS Animal Science","APA"
null,"75060-38109","75060","BEHLER, RACHEL L","RACHEL","L","BEHLER","RLB296","FE","Sociology","2192","38109","75060","A001","HEALTHCARE IN CONTEXT: NEIGHBORHOOD AND ORGANIZATIONAL NETWORK EFFECTS ON HIV SERVICE PROVISION","2192","Sociology","AGENCY FOR HEALTHCARE RESEARCH AND QUALITY","18875","2015","2016","40000","GRANT","","","DHHS","AHRQ","","Sociology","ASAP"
http://scholars.cornell.edu/individual/pf98,Operations Research and Information Engineering,http://scholars.cornell.edu/individual/org62682,"72217-22527","72217","FRAZIER, PETER","PETER","","FRAZIER","PF98","PI","Operations Research & Information Engr","2376","22527","72217","A001","A UNIFIED MATHEMATICAL AND ALGORITHMIC FRAMEWORK FOR MANAGING MULTIPLE INFORMATION SOURCES OF MULTI-PHYSICS SYSTEMS","2376","Operations Research & Information Engr","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","530","2015","2019","1000000","GRANT","1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","MIT","","","Operations Research & Information Engr","AMPC"
null,"75359-21087","75359","MCDERMOTT, LAURA GRIFFEN","LAURA","GRIFFEN","MCDERMOTT","LGM4","KP","CALS HORT-IT Uncategorized","01E9","21087","75359","A001","EXTENDING LOCAL STRAWBERRY PRODUCTION USING LOW TUNNELS","0145","CALS Horticulture - Ithaca","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","129880","CONTRACT","","","NY FARM VIABILITY INST","","","CALS School of Integrative Plant Science","ASAP"
http://scholars.cornell.edu/individual/ds925,Mechanical and Aerospace Engineering,http://scholars.cornell.edu/individual/org66771,"78630-37469","78630","SELVA VALERO, DANIEL","DANIEL","","SELVA VALERO","DS925","PI","Mechanical & Aerospace Engineering","2355","37469","78630","A001","DEVELOPMENT OF ONLINE COURSE MATERIALS FOR SPACECRAFT ENGINEERING CURRICULUM","2355","Mechanical & Aerospace Engineering","MATHWORKS, INC","1956","2016","2017","40000","CONTRACT","","","MATHWORKS INC","","","Mechanical & Aerospace Engineering","ASAP"
